74, "You Seem Alright", "Dark Eyes", -3.011049727834884, 6.520379220633799
75, "You Don't Know", "Golden Chow", -2.7840853117976074, 11.553824236954403
76, "what would I do", "Strawberry Guy", 1.510865186902048, -1.8675446701286296
77, "fEElin gOOD fEELin bAD", "King Bug", -0.7573311338080715, 5.382867442608515
78, "Her", "Raymundo", -0.6174212818291811, 0.1728504004007888
79, "Feelin' Down", "Selmer", -5.978790589719989, -4.63781467060867
80, "Forevers End", "The Holydrug Couple", -2.7610945419612074, 12.07809530987482
81, "Figure It Out", "Beachtape", -0.08348116747578879, 9.087340682353592
82, "Franny", "BUHU", 0.32678646775205655, 5.351029114881081
83, "Hey Old Friend", "Dearly Somber", 0.9397052931666157, -11.68304232188936
84, "Feeling Better", "Georgey V", -3.2721966057755165, -1.500860027810465
85, "Eel Mountain", "Goth Babe", 2.0780582440508044, -4.105704968770613
86, "Generation Sex", "Green Sahara", -1.365402924131465, 11.750278507390908
87, "Fear of God", "Sports Boyfriend", 1.9436609893947134, -2.6402575782230167
88, "Gentle On My Mind", "Andrew Todd", 7.95155249806916, 0.10992671171907407
89, "Golden State Address", "Colyn Cameron", 0.5001075386065105, -10.210985266960247
90, "flower girl (ft. reymun)", "cris azul", -3.7425577600973075, 0.44347510288814607
91, "Everything", "M.A.D.", -3.2857533295401455, 11.081426134318777
92, "Foamy Lace", "Magic Potion", -5.683324307341223, -1.1277396130300616
93, "Flyby", "Sunnbrella", -2.611284576949326, 12.685089580579993
94, "I Hate Summer", "SWANES", 3.486837803332136, 8.110233385638255
95, "foreign movies", "Banzai Florist", 2.313630820051112, 2.094932983887426
96, "On My Way", "The Convenience", 6.8956128526573375, 7.2782966098178585
97, "Maintain", "Vilde", -2.2355142000775077, 3.5974030516281625
98, "Monday Disco Morning", "Davey and the Chains", 4.005574765486896, 7.349889944087388
99, "Mellow Richard", "Deep Sea Peach Tree", 0.846195960408225, 1.9113561186243821
100, "The Locals", "Hypocrite In A Hippy Crypt", -2.6685166232373736, 12.67490578504611
101, "maybeee", "Miraud", 0.6105417933829795, -12.993802801779317
102, "One Year", "Sleep Radio", 0.4507081270255874, -5.938020101924208
103, "Mechanism", "TOY", 1.0928174419678225, -2.139572227576746
104, "Planet", "Wyatt Smith", 2.9330662881923955, -0.35448604684627066
105, "Memory Lane", "Anemone", -2.8812339812809924, 9.687271133686624
106, "The Room", "Astronauts, etc.", -2.356394634938025, 3.0137647863089776
107, "Plant Boy", "Brittle Brian", -4.429074820732056, 4.905578355456873
108, "Moonlight Confession", "Dimitri von Büren", 1.7276274997089898, -0.6630454310836678
109, "Original Girl", "Emmett Kai", 4.18756313249876, -8.352830745631342
110, "Monster", "George Clanton", 5.850006421779395, 9.476878793496802
111, "Mermaid Parade", "Pearl & The Oysters", -0.638462609038475, -2.458260873825649
112, "Mendocino (feat. Luke Steele)", "Crane Like The Bird", 0.8544815481605909, 4.890429278445508
113, "mr nobody", "deb never", 0.13289467799417054, -12.3629550155809
114, "The Shortest Lovesong", "Lily Potter", -1.3921217912389605, -11.386771231300292
115, "Porch Song", "Orchid Mantis", 1.228520318774166, 7.987900892822581
116, "Momma", "Quadry", -2.325557896242452, 0.8198872818536542
117, "Pain Killer", "Romain Cupper", -6.922053731506816, 2.0586503862815038
118, "Mr. Angel", "Tommy Newport", 2.0172238917190337, -2.4600580193021915
119, "Punchdrunk", "Andy Burns", 2.4592489516644584, -10.225208125338789
120, "Dog", "Floating Room", -2.439313365442111, 11.373015490201695
121, "Come By Sunday", "Major Murphy", -2.601073382355851, 4.103433550651108
122, "Call U (feat. Freak Slug)", "OLWH", 4.142466215499418, -2.136962303625575
123, "Désert Sentimental", "Pasta Grows On Trees", 1.9480550981283926, 1.6982563290157158
124, "Cool Boys Dance", "Plant Mosh", 7.048737512418735, -9.70709828301935
125, "Cruise", "Saeyers", -2.349481901662657, 13.45439874443142
126, "Copilot", "Tōth", -5.162248574869488, 4.407299145507618
127, "Crève", "Charlotte Fever", 0.7098821536250309, -1.8542671748358965
128, "Did I Buy It (feat. Mild High Club)", "Jerry Paper", 10.332098058874944, -4.812364207244709
129, "Cry Wolf", "Skylar Spence", -2.331911534867022, 7.942410047980644
130, "Day by Day Box of Cards", "Sophie Meiers", -1.6336671703143777, -5.9787012636473005
131, "Commotion", "Stray Fossa", -3.3437799877116436, 11.448406845813038
132, "Don't Care", "TEMPOREX", -0.7537601596259691, 3.324367799186541
133, "Canyon on Fire", "Wild Nothing", 2.768266646498768, 7.604520843769193
134, "Cyber", "Baseball Gregg", -1.1830300326545073, 7.534917093884454
135, "Daydream", "Daniel Downing", 1.447692954083608, 5.619615668511079
136, "Cub", "ginla", -3.3696608421418963, -5.600427070956762
137, "Valley of Heat", "Mama Kokomo", -2.0563287712163474, -6.308177418551258
138, "Side-Eye", "Maple & Beech", -1.506455574028427, -8.74424327905748
139, "Seth Rogen", "Ditch Days", 4.737629220952542, 6.086942887865032
140, "What A Mess", "Ellis", 5.433388609741708, 4.597288031568665
141, "Stop", "hypocrite in a hippy crypt", 3.848581446801981, 5.453355023789713
142, "Tests", "Kate Bollinger", 8.760819427563575, -7.376072858251121
143, "Siren 042", "Lala Lala & WHY", -7.018671229160187, 1.9911234908703652
144, "Threw My Love Away", "Okey Dokey", 1.652300829077376, 9.86899595632683
145, "Thankful", "Andrew Younker", -2.9491197891951835, 11.363238079832344
146, "Stuck In The Groove", "Cody Ash", -5.050989420562243, 3.813641273353258
147, "Sky So Blue", "Hot Flash Heat Wave", 3.228242894002031, 8.240664201193347
148, "Mahjong Room", "Ginger Root", 2.915768114356148, -1.5130795659518996
149, "forget her.", "girl in red", 7.9336528256918175, -4.383253120023381
150, "Heavy Crown", "Grizfolk", 4.706306495483811, 0.7096382503221064
151, "Homeroom", "Rnie", -4.112388219112238, 5.021524600875543
152, "Grow", "sleep well.", -1.8313720711808816, 4.685735619764233
153, "House Pool", "Wednesday & MJ Lenderman", -1.9269655433078516, -7.820453190252884
154, "if you lose", "wolfgang hunter", 5.340674593396889, -7.266042409608226
155, "Hey You", "Brandon Hoogenboom", 0.44061211031047604, 7.112044019541008
156, "Genesis", "Daniela Andrade", -4.6188918267833134, -7.463179528242092
157, "Memories Survive", "Danny Downing", -1.318249645535308, -3.1557693698890077
158, "I Like Transit Vans", "Peeping Drexels", 5.084115907360185, -8.688039729927489
159, "Gut Feeling", "Peter Bjorn and John", -1.1014903954695636, 10.060948617908695
160, "In a Jar", "Tyler Burkhart", 9.378287849956958, -6.609319946864985
161, "Honest (ft. Family Reunion)", "VICTOR!", 0.9118122812870114, -4.580537221469677
162, "How It Goes", "Boyo", 4.522539063152586, 6.115723400162312
163, "Gonna Fly", "Chi Runner", 0.013990217084711837, 6.00212894617525
164, "Happy People", "Deal Casino", -6.368523287699018, 0.9631144855331025
165, "Monster", "Fog Lake", -1.7098842819816982, 9.929233619366144
166, "In Dreams", "Johnny Something", 0.8021569311644867, 7.073266049409905
167, "hold on, sweet thing", "Romulus Wolf", -3.3175181566936467, -7.3594095789818805
168, "ILY", "satchy", -4.147923096786307, -0.6141595652182186
169, "Emily", "Tourist", -1.980414061655024, 3.2818602766860634
170, "Don't Leave Me In The Dark", "Vesuvio Solo", 0.9613368551892424, 7.850163839069712
171, "Ethereal Shadow", "Cathedral Bells", -2.1911343475011584, 10.342764502678099
172, "Do It Again", "Darvid Thor", -3.807340133561267, -3.1266258684093597
173, "elbowz", "FLOATS", -8.267028163206195, -0.6040205900200253
174, "Eleanor and Park", "Girl In Red & Beabadoobee", 0.1071985152924804, -10.001701717712855
175, "girls", "girl in red", -1.855538333416593, -1.1771348345163666
176, "Don't Quit", "Pure Mids", -2.896526974968851, 6.786738171095859
177, "Dream Daisies", "Quelle Rox", -1.1294478942910127, 2.7812492746898783
178, "Every Hour", "Delsbo Beach Club", -4.050048542965327, 10.843984862583948
179, "Envision It", "Gabe Goodman", -1.1970984295329854, -7.127381899926641
180, "Everything Felt Right (Midnight Version)", "Mark Redito", 4.135997459021704, -0.6904827343664778
181, "Dust", "Mini Blinds", -2.4167408141940707, -0.2240270009629282
182, "Glad (Att det är över)", "Mutant Gredelin", -4.805722829089595, 8.631260077632815
183, "dynamite", "Niko Rose", -3.7505258894950773, -5.671672868651123
184, "Steel Birds", "Slow Pulp", 7.940159453184665, -4.485133356931893
185, "The Message", "Still Corners", 10.258374229527385, -5.533289226268359
186, "True Romance", "Vacation Forever", 1.6640316777693267, -11.413972863847627
187, "Stress Dreams", "Ardency", -0.6893933816780166, 3.6326607472756316
188, "The Place", "Far Caspian", -3.261986892457992, 0.4259693510025695
189, "you know you (demo)", "Julian Skiboat", 4.704984845286851, -1.1927157647881146
190, "Try For A While", "Spud Cannon", 5.326117784053654, 5.616595343628282
191, "Swells", "Stray Fossa", 1.4434016247719814, -1.697948715004662
192, "Thinkin' Of", "Daste", -5.005630266635495, 2.233148436691481
193, "Tearing me apart", "Ernest Rareberrg", -4.289856810749362, 10.139734285134015
194, "Вандерфул", "Love Fade", -2.0861806564178287, 10.067705050827675
195, "t-shirt tape", "ruru", -3.093474143109727, -5.400357090755632
196, "Sunset Single", "Seakid Mollusk", 2.9909970109774138, 4.085043758685466
197, "Turn Around", "Adovin", 1.1843203688379917, -13.852898986816205
198, "Telephone (feat. sonia gadhia)", "CASTLEBEAT", -0.591051971156647, -1.1275786565854051
199, "This Is Still The Place I Dreamt Of", "I, Aeronaut", 3.901459387536073, -5.788582469727439
200, "Surfliner", "Surfliner", 1.1214278951538628, -0.7551487134391952
201, "комета", "луни ана", 3.8223720827492857, 1.2898337510437152
202, "Uncertainly Deranged", "Bayonne", 6.384502876394469, 9.10400609570707
203, "Autumn Afternoons", "Isai Medina", 2.965768888585575, -12.058460489714157
204, "blue valentine", "niña", 0.3078145704508598, 9.68799712160911
205, "Bath", "TOLEDO", 5.145193039712592, -1.2926758188173524
206, "Albatross", "Westerman", 1.1075147621038628, -9.608307640388187
207, "blow fish", "yot club", 1.2840636766535978, 4.837185686001534
208, "Boys", "Das Body", -2.905337104385827, 4.315317366401637
209, "Be Transparent", "Foliage", -0.43482174142408386, 12.50284485007277
210, "Beautiful Son", "Husbands", -2.933829207215633, -0.16535496966821625
211, "Bad Dream", "TEEN RAVINE", -4.136426681064935, 1.6244526090108722
212, "Any Other Way", "Tomberlin", -4.6459417323389465, -3.4189650562961615
213, "Baby", "True Blossom", -0.2670901133031182, -8.622148596134165
214, "Blue Wings", "Wild Nothing", -4.548459041350201, 8.886786844922423
215, "Bad Luck", "Algoma Furnace", -1.3489713350136188, 10.423168043558112
216, "Big Rock", "Blue Wilson", 3.3552583471889634, 2.7205929442641876
217, "Bleed on Sunset", "Ghost Pavilion", -3.8401747419518877, 8.499423860935105
218, "Bike", "It Looks Sad.", -1.9471697586951902, 11.58814015962645
219, "Butterflies from Monaco", "Julien Chang", -1.509762458097428, -10.661239853974603
220, "Boys", "Spang Sisters", 9.046757331061723, -7.986426119075212
221, "Oh Susan", "Mark Whalen", 3.9107582786977457, -8.351105368423253
222, "Pourquoi Pas", "Miel de Montagne", -4.410678481996378, -5.565322975042851
223, "night & day", "Thompson Camp", 0.25322540204148747, -13.148668950659628
224, "no way !", "yot club", -1.1521638533538807, 6.956715984352463
225, "Once In A While", "Coral Pink", -3.2448469630430368, -7.723695026965194
226, "Not Anymore", "Day Joy", 4.045487507544691, -3.828697455173933
227, "voltaire", "ghool", -3.362399444487579, 0.13956125325152682
228, "Preface", "Idle Youth", -3.1811751204216825, 10.400231193222249
229, "Seven", "Men I Trust", -4.967637586129692, -4.017469495190356
230, "Oasis", "MILES BANDIT", -3.517087411090001, -2.5673874933440675
231, "Nobody Loves a Tortured Soul", "Owen Duff", -0.05581142241418365, -3.0000060049372927
232, "Single Thing", "Dead Sullivan", -0.3919583206772721, 0.8904925687730736
233, "Wash", "Floor Cry", -2.2220810310641235, -3.9865194282519645
234, "one (demo)", "hotdog birthdayparty", 1.394655343024768, -8.234758066032702
235, "Ode to Trappy", "PYNKIE", -3.2007541847872845, -2.8402248461758917
236, "not your friend", "urbanation", -2.498155282127562, -4.2717571831874706
237, "Noova", "Vacation Forever", -2.4318610407243932, 13.556719970936662
238, "Reasons", "Wished Bone", -1.739758318323394, -3.9987445365815173
239, "Oh No (Not Again)", "Jye", -1.848588739241338, -4.868602960728922
240, "Honey Moon", "Mac DeMarco", 9.58705489111525, -6.767959361197981
241, "I'm on my way", "Marble Arch", -2.4464086709610218, 12.856119252766758
242, "I'm You", "Oracle Sisters", -0.8035688055730327, -8.682765537398522
243, "Let Me In", "Plastic Farm", -3.1418367989428266, 10.295113002474976
244, "I Just Rage", "Spooky Mansion", 4.669702531928602, -0.14821335457958795
245, "karate kid", "Beagles", 0.13011277605574711, -8.452901354755602
246, "In a Field So Far Away", "Dorvin Borman", -3.5074441536389727, 11.310872789213334
247, "I Want To Be Rich and Famous", "Fenn Is Cool", -2.974256785794292, 0.5817958019314966
248, "In Between", "Jaden Padilla", 6.480402272215719, -1.308324210339626
249, "Hotel Delmano", "MUNYA", -6.42988195550473, 7.1148482768227606
250, "Lie Lie Lie", "Sure Sure", -6.220067976106605, 4.133201517288928
251, "Onetwothree", "Toast", -2.0380264022255163, -1.1373914240642526
252, "I'll Be Around", "FLOOR CRY", -3.0806022533409565, 0.48053126438540683
253, "Kiev", "FRONDE", -2.7049881902560653, -2.1515627639955905
254, "Leave Me Alone", "Ellie Bleach", 3.011612298832866, -7.49941891473711
255, "My Heart Goeth", "Gregory Ackerman", 1.4629186669419563, -13.121179224523077
256, "Sorry", "Hala", 4.8714776025604465, 8.753711036163232
257, "Opportunity", "Mackintosh", 2.9790062716346117, 1.039786734991946
258, "Look Up", "Moonlight Breakfast", 7.155016186985067, -1.3035030967669312
259, "like you", "Obie Blu", -1.8546623755847385, -6.57327121009346
260, "Lust", "Puma Blue", 1.7983361741180037, -13.218400438058607
261, "Marco", "binki", 0.16003695393233675, 11.166991602508281
262, "Lookin' For Love", "Brandon hoogenboom", -1.2025653693415725, -1.1143787015528683
263, "Little One", "Quantum Keys", 3.958438600157279, 5.448744449425893
264, "Soy Boy", "Scuba Dvala", -0.40014430822869435, 0.3743630589923188
265, "Like in the Movies", "Vlad Holiday", 2.2616114865983845, -1.0418299981865955
266, "Out of Her League", "Will Davila", 3.557009669088954, 0.1959738516293571
267, "My Old Ways", "Wyatt Smith", 0.11734504367444568, 0.5829455342775802
268, "Looking For Revenge", "Colin Caulfield", 9.496806194491409, -5.74998166242885
269, "Logout", "Colyer", -5.5678597206600715, 10.909992072775427
270, "Pamplemousse", "Flavien Berger", 1.5615308775680778, -12.25845697354956
271, "maybe", "girl in red", 4.005404899930409, -6.905226861676054
272, "Suddenly", "Kevin Krauter", -5.703347527240733, 5.166283410214346
273, "Mannequins", "Mellow Casualty", 2.069033514773888, 4.852868035717299
274, "Nick Hornby", "Sunnbrella", -1.4757471408169214, 0.16716012286083654
275, "Pasture Pop", "Bucolic", -2.8043645789928635, 5.983673526956108
276, "Meet You In The Dark", "Das Kope", -2.285690526674782, -3.7656958515120467
277, "lonely", "eddie rohosy", 0.9709720180500642, -10.9099930997521
278, "Pretty", "Girlpool", -2.3830752247516656, 9.425815334246732
279, "The Fab 4", "HOGARTH", -4.579353649635453, 8.225230317461332
280, "Scrimmage ft Sophie Meiers", "Huck", -1.4658250529791155, -9.115105390998629
281, "Shakira", "Kimbo Nice", 1.5216428664224548, -12.827525605705132
282, "Something You Can Rely", "Matthew Tavares", -2.930960597485159, 11.23751276800319
283, "Portals", "Still Parade", 2.8457503440526972, 7.9197107721730715
284, "They Say", "Evan Wright", -1.741675073595447, -8.366198979131251
285, "Portland", "Pink Skies", 3.9462495895478718, 0.41330127214785456
286, "Son of a Beach", "The Polarity", 5.267699002986958, 0.39117760930238843
287, "She's Gone", "The Quincey", 3.77575386707473, 9.492717978469312
288, "Sea Of Same", "Tommy Allen", 3.6720176398634043, 4.73891616454377
289, "Prisoner of Nothing", "Zach Schimpf", -0.5916505876293059, -7.754084164764273
290, "Self-Portrait", "Deep Sea Peach Tree", -0.5938530537437217, 7.749332381825903
291, "Feel the Same", "Secret B", -3.172827114141507, -1.4800730836110034
292, "Friends Are OK", "Walden", 0.1482374000608259, -4.428146793942907
293, "Hit or Miss", "BOYO", -4.122747615187871, 6.268071083883663
294, "From a Seed", "Collectors Item", -1.2852999608377205, -8.617302858926482
295, "Indonesia", "Divorce Court", -4.346157212985756, 4.636370051725298
296, "FLOATING", "FLOATS", -2.7541012422055164, 11.177736690215077
297, "Glitches", "Kurosuke", 5.063099069146976, -9.124090413503126
298, "Glass", "Sail Into Night", -3.005502354197152, 7.884535805502389
299, "Habit", "Still Woozy", 0.5268393195164451, -5.364345669010255
300, "Holding On (feat. Nathan Montgomery)", "Hoshi", 1.3591111329219634, 7.974894755074509
301, "Floating", "Jack Martini", 3.3427302962116987, -11.604160473568207
302, "Gone", "Jaguar Sun", -2.331008007190063, 6.803506322037064
303, "George", "Lowertown", -1.5378290195426882, 1.356276674096235
304, "Good While It Lasted", "Old Man Canyon", 4.150647116138963, -3.3640435771843387
305, "island in the sun (cover)", "rin", -1.513725471510191, -8.512593835456409
306, "Half Asleep", "Shelter Boy", -2.3835959036474126, 12.200014983848899
307, "Good Time", "Das Kope", -2.7317969664403203, -4.390780444556682
308, "Your Car", "Red Ribbon", 4.037615758964394, 4.976067470971783
309, "To The Dogs", "Shikoswe", 5.345310981509943, -7.5742654062824135
310, "Taste", "Spooky Marvin", -3.9119420785335177, -4.4931818760188635
311, "Tea Girl", "Andy Burns", 1.657099557098804, -10.957210007462896
312, "Sober", "Daste", 2.6798371330061475, -2.7924981543020784
313, "Speedial", "Nardeydey", -4.448838521219787, -1.7340409657637237
314, "Tobacco", "Rnie", 6.832957488749132, -2.0476499275198754
315, "Waking Up", "Sorry Girls", 5.730841311164159, 9.348043292914472
316, "Special", "Daniel Downing", -4.0371175721566495, 4.143888452460914
317, "Torches", "Ex Olympic", 4.2210539296681135, -2.2269847514382337
318, "Television", "James V", 4.73317481588633, 1.155400358893891
319, "Spotlight", "MOVI", -1.7389631004755743, 7.401322938823408
320, "WASTE AWAY", "SANDS", 1.372380924578532, 8.041546153458087
321, "Stardust", "All Things Blue", 3.0131848741205713, 5.949253241373031
322, "Spelling Lessons", "Birch", -1.9685604862210562, -5.622043595118206
323, "The Darkest Time", "Charlie Lane", 7.573995251550445, 3.417487985627326
324, "Trails", "Lost Cousins", 0.9299537780463617, -12.022972537886307
325, "What You Said", "MAH KEE OH", -1.1539898311731247, 5.988808384961665
326, "Sunday", "Emmett Kai", 9.293688173381783, -6.936253371478648
327, "Encino", "Elna Rae", -2.7249813435458132, 9.34506421789214
328, "Crying On The Subway", "Hana Vu", 8.000390302013374, -5.289717820681365
329, "Comrade", "Island Fox", 0.999505865290569, 12.07865136605204
330, "Dear 2018", "Lewis Evans", -3.7097260712494315, -4.930224533922516
331, "Don't Look Back (feat. Shownu & So!YoON!)", "PREP", 4.431087691792575, -7.790690166187936
332, "Death, Cranked", "Pro Teens", 1.9995195140223785, -10.667949308987122
333, "Dream Crash", "Astronaut Husband", 2.2049777030980398, -6.761213974882044
334, "don't look now", "conor lynch", -2.9245167667945253, 9.091751437399884
335, "Escalator", "Good Morning", -0.8793058888328438, -3.6308272910953883
336, "Doggo", "Herbert Walker", 1.2472035583715226, -6.9625610516095975
337, "Defenders of The Glam", "Morabeza Tobacco", 2.600692935434696, -1.467554203396482
338, "Dance it Off", "new body electric", -2.050123557192167, 3.1579400669392044
339, "Deep Down", "TOPAZ", 2.6074799648382783, 7.9398958618447715
340, "Down For Whatever", "Acid Smoker", 5.342665725583203, -0.03734050818752967
341, "didnt know how", "boomerang kid", -5.367174914469177, 9.066786944437872
342, "dreamer kid (prod. CRCL)", "rosebud", 1.9950806070808487, -6.209101434384131
343, "Dawson, NM", "Sharkey Barcus", -3.1309407701576975, 7.755207068840764
344, "Don't Stop Running", "The Dig", 4.811368915347091, -9.405744764969942
345, "Distant", "Triathalon", -6.02299481163447, -0.07678613765114688
346, "Far Away", "wes", -3.0828347241330962, -8.377154843627613
347, "DREAM GIRL (Ft. JAKOBEE)", "bonitoboy", -2.179025372141623, 5.576899331162508
348, "Fried", "Fishing in Japan", -1.8952683302943365, -11.237727610614582
349, "Dreams (I Don't Know If I'll Ever See Her Again)", "Gregory Ackerman", 2.096514297737913, -12.39075346864522
350, "do u go out together", "Kate Bollinger", -1.9833007333744872, -7.99601850149084
351, "Until Later", "moonweather", -3.348250035714959, 8.908868385713225
352, "The Man Of Your Dreams", "Orange Joe", -2.8116313269218103, -10.828206598154708
353, "Wait", "Billy Lemos, Still Woozy & Blake Saint David", 10.090000423608858, -6.4621693678810495
354, "This Time Around", "Jessica Pratt", -0.47528089106362076, -9.66015971388311
355, "Wildwind", "Young Dreams", -3.1711209765980866, 8.430301522940487
356, "Woof Woof", "ARTHUR", 0.24293618970695263, 3.9236229299935643
357, "Time", "Secret B", 1.7443243992042397, -9.935778609439753
358, "Warm Animal", "Sure Sure", 0.9719475534559715, -6.275820590398696
359, "Wrangler", "Cool Sounds", 6.8129246962810575, 1.708594599075357
360, "Waste Ur Time", "Marsandaras(MARS)", -1.951909752865533, -6.30897208270952
361, "time", "Talamak", -4.7507216479964445, 0.8174297660049464
362, "Yellow Teeth", "Drens", -3.9296363246008497, 12.335251187978335
363, "watch you sleep.", "Girl In Red", 0.9680118598171987, -11.787528894143643
364, "Time is Wild", "Phogg", 1.930952357276954, -4.525097940507093
365, "My Favorite Fish", "Gus Dapperton", -7.965089098732466, 1.5834422191364663
366, "Nobody But You", "HighSchool Jacob", 1.6422643651000288, -13.789894664380247
367, "my heart is a piano", "isabella fortuna", 0.8028840977047326, -12.340389487594237
368, "Perfect Shapes", "Madeline Kenney", 4.818320267249093, -8.528974663612217
369, "My Drunken Ghost", "Old S Resort", -1.4032046799242557, 1.2038119733729609
370, "Times Not a Thing", "Daniel Hats feat. Sarah Zwaagstra", -0.46562850267788747, 0.8924800355607454
371, "My Woman and Me", "Earthquake Magnificent", -5.874442270841811, 6.3229438575182915
372, "Not Going Back", "Henry Nowhere", -3.6438773173374677, 5.665698441037116
